assertion_id,entity_type,entity_name,office,source_record_id,asserted_fact,claimed_reference_date,claimed_status,claimed_party,source_urls_raw,document_identifier,publisher,publication_date_raw,source_retrieval_date,audit_import_date,locator,support_kind,source_access_status,temporal_limit,conflict_or_limit
LEG-d9b4064c62f2,person,Abraham Weintraub,Ministério da Educação,jair_bolsonaro:0:40,Weintraub directly states on his appointment-announcement date that he is not affiliated with any political party.,2019-04-08,UNAFFILIATED,,https://exame.com/brasil/aluno-de-olavo-de-carvalho-abraham-weintraub-promete-gestao-tecnica/,,not_normalized_in_prior_ledger,2019-04-08,,2026-09-10,Prior appointment_evidence.csv row source_record_id=jair_bolsonaro:0:40,inherited_prior_audit_claim_not_new_verification,not_individually_retrieved_by_inventory_projection,Appointment-date claim only unless underlying assertion explicitly covers a longer interval; not a certified affiliation spell.,
LEG-06b899630a6b,person,Carlos Decotelli,Ministério da Educação,jair_bolsonaro:0:41,Contemporaneous Sérgio Praça article explicitly states Decotelli had no party and contrasts his lack of membership with Salles.,2020-06-25,UNAFFILIATED,,https://exame.com/colunistas/sergio-praca/por-que-decotelli-caiu-e-salles-continua/,,not_normalized_in_prior_ledger,2020-06-30,,2026-09-10,Prior appointment_evidence.csv row source_record_id=jair_bolsonaro:0:41,inherited_prior_audit_claim_not_new_verification,not_individually_retrieved_by_inventory_projection,Appointment-date claim only unless underlying assertion explicitly covers a longer interval; not a certified affiliation spell.,Dates and inclusion deliberately preserved; non-entry finding is deferred_bolsonaro.md only.
LEG-50bddd305e20,person,Milton Ribeiro,Ministério da Educação,jair_bolsonaro:0:43,February 2022 reporting quotes Milton saying he is not party-affiliated; this establishes a later date only. Retrospective education-minister table says nonparty but contains other date and affiliation errors and cannot independently establish July 2020 affiliation.,2020-07-16,UNRESOLVED,,https://contilnetnoticias.com.br/2022/02/no-ac-ministro-diz-que-nao-e-corrupto-e-denuncia-prefeitos-que-nao-prestaram-contas-de-recursos-do-mec/ | https://sigconteudo.ufsb.edu.br/arquivos/202515001981ef1256047e3686453bcac/Dissertao_Mateus_Alves_da_Silva_Oliveira_Pronta.pdf,,not_normalized_in_prior_ledger,2022-02-24 | 2025,,2026-09-10,Prior appointment_evidence.csv row source_record_id=jair_bolsonaro:0:43,inherited_prior_audit_claim_not_new_verification,not_individually_retrieved_by_inventory_projection,Appointment-date claim only unless underlying assertion explicitly covers a longer interval; not a certified affiliation spell.,"Do not back-project 2022 statement. UNRESOLVED at original July 16, 2020 appointment."
LEG-ae1c28478e53,person,Victor Godoy Veiga,Ministério da Educação,jair_bolsonaro:0:44,"Retrospective education-minister table labels Victor Godoy nonparty but contains other date and affiliation errors; no independent dated affiliation evidence located for March 29, 2022.",2022-03-29,UNRESOLVED,,https://sigconteudo.ufsb.edu.br/arquivos/202515001981ef1256047e3686453bcac/Dissertao_Mateus_Alves_da_Silva_Oliveira_Pronta.pdf,,not_normalized_in_prior_ledger,2025,,2026-09-10,Prior appointment_evidence.csv row source_record_id=jair_bolsonaro:0:44,inherited_prior_audit_claim_not_new_verification,not_individually_retrieved_by_inventory_projection,Appointment-date claim only unless underlying assertion explicitly covers a longer interval; not a certified affiliation spell.,Retrospective table insufficient to resolve appointment-date status.
LEG-083b3c9ae8ee,person,Carlos Alberto dos Santos Cruz,Secretaria de Governo,jair_bolsonaro:0:45,"Luisa Maier Flores, Quadro 2, independently codes the named 2019 appointment without a party; table source is government Acesso à Informação and following paragraph defines nonparty appointments.",2019-01-01,UNAFFILIATED,,https://bdm.unb.br/bitstream/10483/28970/1/2020_LuisaMaierFlores_tcc.pdf,,not_normalized_in_prior_ledger,2020,,2026-09-10,Prior appointment_evidence.csv row source_record_id=jair_bolsonaro:0:45,inherited_prior_audit_claim_not_new_verification,not_individually_retrieved_by_inventory_projection,Appointment-date claim only unless underlying assertion explicitly covers a longer interval; not a certified affiliation spell.,"Medium-confidence retrospective appointment-specific biographical table. Its aggregate paragraph repeats an erroneous Patriota cabinet attribution elsewhere; used only for this named appointment, with this source-quality limitation explicit."
LEG-ce9aa704d046,person,Luiz Eduardo Ramos,Secretaria de Governo,jair_bolsonaro:0:46,Historical 2019 appointment table explicitly codes nonparty status. Corroborating retirement report places Ramos in active service until July 2020; constitutional active-duty party prohibition therefore covers June 2019.,2019-06-13,UNAFFILIATED,,https://bdm.unb.br/bitstream/10483/28970/1/2020_LuisaMaierFlores_tcc.pdf | https://www.poder360.com.br/brasil/general-ramos-ministro-da-secretaria-do-governo-e-transferido-para-a-reserva/ | https://www.planalto.gov.br/ccivil_03/constituicao/constituicao.htm,,not_normalized_in_prior_ledger,2020 | 2020-07-16 | 1998-02-05,,2026-09-10,Prior appointment_evidence.csv row source_record_id=jair_bolsonaro:0:46,inherited_prior_audit_claim_not_new_verification,not_individually_retrieved_by_inventory_projection,Appointment-date claim only unless underlying assertion explicitly covers a longer interval; not a certified affiliation spell.,Active-duty inference independently supports original June 13 start; later 2021 appointments remain separately unresolved.
LEG-f997e70b3675,person,Flávia Arruda,Secretaria de Governo,jair_bolsonaro:0:47,"Official Chamber rollcall from March 18, 2021 identifies Flávia Arruda as PL-DF, two days before the original source start retained for this diagnostic.",2021-03-20,PARTY,PL,https://www.camara.leg.br/presenca-comissoes/votacao-portal?itemVotacao=40653&reuniao=60691,,not_normalized_in_prior_ledger,2021-03-18,,2026-09-10,Prior appointment_evidence.csv row source_record_id=jair_bolsonaro:0:47,inherited_prior_audit_claim_not_new_verification,not_individually_retrieved_by_inventory_projection,Appointment-date claim only unless underlying assertion explicitly covers a longer interval; not a certified affiliation spell.,"Original March 20 date retained. Separate date discrepancy is deferred, not applied."
LEG-0561fae55600,person,Célio Faria Júnior,Secretaria de Governo,jair_bolsonaro:0:48,"Arko Advice contemporaneous April reform report, page 11, explicitly labels incoming office-holder unaffiliated.",2022-03-31,UNAFFILIATED,,http://www.polibiobraga.com.br/arko.pdf,,not_normalized_in_prior_ledger,2022-04-07,,2026-09-10,Prior appointment_evidence.csv row source_record_id=jair_bolsonaro:0:48,inherited_prior_audit_claim_not_new_verification,not_individually_retrieved_by_inventory_projection,Appointment-date claim only unless underlying assertion explicitly covers a longer interval; not a certified affiliation spell.,
LEG-310d8d95dc92,person,Tarcísio de Freitas,Ministério da Infraestrutura,jair_bolsonaro:0:49,Dated biographical account explicitly states Tarcísio had never joined any party in 26 years of public service before his 2022 Republicanos entry.,2019-01-01,UNAFFILIATED,,"https://www.terra.com.br/noticias/eleicoes/quem-e-tarcisio-freitas,8710301adfdd6d9c50df849f14a2e946i5unsj1q.html",,not_normalized_in_prior_ledger,2022-10-24,,2026-09-10,Prior appointment_evidence.csv row source_record_id=jair_bolsonaro:0:49,inherited_prior_audit_claim_not_new_verification,not_individually_retrieved_by_inventory_projection,Appointment-date claim only unless underlying assertion explicitly covers a longer interval; not a certified affiliation spell.,"Explicit historical nonmembership, not an inference from later candidacy; later Republicanos membership is not back-projected."
LEG-24bdcc54c414,person,Paulo Guedes,Ministério da Economia,jair_bolsonaro:0:5,Dated incoming-cabinet roster explicitly identifies the announced office-holder as unaffiliated.,2019-01-01,UNAFFILIATED,,https://www.diariodepernambuco.com.br/noticia/politica/2018/11/proximos-cinco-dias-sao-decisivos-para-jair-bolsonaro-definir-ministro.html,,not_normalized_in_prior_ledger,2018-11-26,,2026-09-10,Prior appointment_evidence.csv row source_record_id=jair_bolsonaro:0:5,inherited_prior_audit_claim_not_new_verification,not_individually_retrieved_by_inventory_projection,Appointment-date claim only unless underlying assertion explicitly covers a longer interval; not a certified affiliation spell.,
LEG-7a6d44294d17,person,Marcelo Sampaio,Ministério da Infraestrutura,jair_bolsonaro:0:50,"Arko Advice contemporaneous April reform report, page 11, explicitly labels incoming office-holder unaffiliated.",2022-03-31,UNAFFILIATED,,http://www.polibiobraga.com.br/arko.pdf,,not_normalized_in_prior_ledger,2022-04-07,,2026-09-10,Prior appointment_evidence.csv row source_record_id=jair_bolsonaro:0:50,inherited_prior_audit_claim_not_new_verification,not_individually_retrieved_by_inventory_projection,Appointment-date claim only unless underlying assertion explicitly covers a longer interval; not a certified affiliation spell.,
LEG-8693fc5ad84e,person,Gustavo Canuto,Ministério do Desenvolvimento Regional,jair_bolsonaro:0:51,Profile published the day before inauguration explicitly says Canuto has no party affiliation.,2019-01-01,UNAFFILIATED,,https://rr.pt/especial/mundo/2018/12/31/quem-e-quem-no-governo-de-jair-bolsonaro/135592/,,not_normalized_in_prior_ledger,2018-12-31,,2026-09-10,Prior appointment_evidence.csv row source_record_id=jair_bolsonaro:0:51,inherited_prior_audit_claim_not_new_verification,not_individually_retrieved_by_inventory_projection,Appointment-date claim only unless underlying assertion explicitly covers a longer interval; not a certified affiliation spell.,
LEG-1f0c8beb2f9f,person,Rogério Marinho,Ministério do Desenvolvimento Regional,jair_bolsonaro:0:52,Contemporaneous appointment report identifies Marinho as PSDB.,2020-02-11,PARTY,PSDB,https://saibamais.jor.br/2020/02/alvo-de-5-inqueritos-novo-ministro-de-bolsonaro-quer-corrigir-desigualdades-regionais/,,not_normalized_in_prior_ledger,2020-02-11,,2026-09-10,Prior appointment_evidence.csv row source_record_id=jair_bolsonaro:0:52,inherited_prior_audit_claim_not_new_verification,not_individually_retrieved_by_inventory_projection,Appointment-date claim only unless underlying assertion explicitly covers a longer interval; not a certified affiliation spell.,Later PSDB departure and PL entry do not change this appointment origin.
LEG-c4002690b590,person,Daniel Duarte Ferreira,Ministério do Desenvolvimento Regional,jair_bolsonaro:0:53,"Arko Advice contemporaneous April reform report, page 10, explicitly labels incoming office-holder unaffiliated.",2022-03-31,UNAFFILIATED,,http://www.polibiobraga.com.br/arko.pdf,,not_normalized_in_prior_ledger,2022-04-07,,2026-09-10,Prior appointment_evidence.csv row source_record_id=jair_bolsonaro:0:53,inherited_prior_audit_claim_not_new_verification,not_individually_retrieved_by_inventory_projection,Appointment-date claim only unless underlying assertion explicitly covers a longer interval; not a certified affiliation spell.,
LEG-0b81a0214570,person,Osmar Terra,Ministério da Cidadania,jair_bolsonaro:0:54,Official Câmara report identifies incoming Cidadania minister Osmar Terra as MDB.,2019-01-01,PARTY,MDB,https://www.camara.leg.br/tv/camara-hoje/548820-camara-hoje-29-11-2018,,not_normalized_in_prior_ledger,2018-11-29,,2026-09-10,Prior appointment_evidence.csv row source_record_id=jair_bolsonaro:0:54,inherited_prior_audit_claim_not_new_verification,not_individually_retrieved_by_inventory_projection,Appointment-date claim only unless underlying assertion explicitly covers a longer interval; not a certified affiliation spell.,
LEG-2652bfa0305c,person,Onyx Lorenzoni,Ministério da Cidadania,jair_bolsonaro:0:55,Contemporaneous announcement identifies Onyx as DEM and schedules new Cidadania appointment for February 18.,2020-02-18,PARTY,DEM,https://www.cartacapital.com.br/politica/bolsonaro-troca-osmar-terra-por-onyx-na-cidadania-general-assume-casa-civil/,,not_normalized_in_prior_ledger,2020-02-13,,2026-09-10,Prior appointment_evidence.csv row source_record_id=jair_bolsonaro:0:55,inherited_prior_audit_claim_not_new_verification,not_individually_retrieved_by_inventory_projection,Appointment-date claim only unless underlying assertion explicitly covers a longer interval; not a certified affiliation spell.,
LEG-e0e860c3a1e2,person,João Roma,Ministério da Cidadania,jair_bolsonaro:0:56,Agência Brasil report of appointment identifies João Roma as Republicanos.,2021-02-12,PARTY,Republicanos,https://jc.uol.com.br/politica/2021/02/12029749-bolsonaro-nomeia-deputado-joao-roma-para-o-ministerio-da-cidadania.html,,not_normalized_in_prior_ledger,2021-02-12,,2026-09-10,Prior appointment_evidence.csv row source_record_id=jair_bolsonaro:0:56,inherited_prior_audit_claim_not_new_verification,not_individually_retrieved_by_inventory_projection,Appointment-date claim only unless underlying assertion explicitly covers a longer interval; not a certified affiliation spell.,
LEG-e0e4ca4ca8d3,person,Ronaldo Vieira Bento,Ministério da Cidadania,jair_bolsonaro:0:57,"Arko Advice contemporaneous April reform report, page 10, explicitly labels incoming office-holder unaffiliated.",2022-03-31,UNAFFILIATED,,http://www.polibiobraga.com.br/arko.pdf,,not_normalized_in_prior_ledger,2022-04-07,,2026-09-10,Prior appointment_evidence.csv row source_record_id=jair_bolsonaro:0:57,inherited_prior_audit_claim_not_new_verification,not_individually_retrieved_by_inventory_projection,Appointment-date claim only unless underlying assertion explicitly covers a longer interval; not a certified affiliation spell.,
